id,observed_on_string,user_id,quality_grade,latitude,longitude,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_class_name,taxon_order_name,taxon_family_name,taxon_genus_name,taxon_species_name
311232821,2025/08/30 4:59 AM,112642,needs_id,17.249944574,-88.5071560766,Cecropia Ants and Allies,Azteca,Cecropia Ants and Allies,Insecta,132196,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Azteca,
311232823,2025/08/30 4:59 AM,112642,research,17.2499573818,-88.5071668054,Episcepsis capysca,Episcepsis capysca,,Insecta,706523,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Episcepsis,Episcepsis capysca
311234471,2025/08/30 5:00 AM,112642,needs_id,17.2502657593,-88.5071272606,Megalopyge,Megalopyge,,Insecta,84187,Animalia,Arthropoda,Insecta,Lepidoptera,Megalopygidae,Megalopyge,
311234475,2025/08/30 5:02 AM,112642,needs_id,17.2502715228,-88.5071252489,Sericochroa,Sericochroa,,Insecta,548034,Animalia,Arthropoda,Insecta,Lepidoptera,Notodontidae,Sericochroa,
311234476,2025/08/30 7:04 AM,112642,needs_id,17.2510990519,-88.5069389878,Long-waisted Honey Wasps,Polybia,Long-waisted Honey Wasps,Insecta,119620,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,
311234479,2025/08/30 7:31 AM,112642,research,17.2525828255,-88.5023234202,Senna undulata,Senna undulata,,Plantae,289946,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Senna,Senna undulata
311234480,2025/08/30 8:15 AM,112642,needs_id,17.249431548,-88.5068226778,Mayaca,Mayaca,,Plantae,156776,Plantae,Tracheophyta,Liliopsida,Poales,Mayacaceae,Mayaca,
311234481,2025/08/30 8:31 AM,112642,research,17.2509817217,-88.5070587122,Erythrogonia areolata,Erythrogonia areolata,,Insecta,429204,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Erythrogonia,Erythrogonia areolata
311234487,2025/08/30 8:31 AM,112642,research,17.2513505845,-88.5069943392,Maxillaria macleei,Maxillaria macleei,,Plantae,804776,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Maxillaria,Maxillaria macleei
311234488,2025/08/30 8:38 AM,112642,research,17.2520370771,-88.5060823881,Red-tailed Stingless Bee,Trigona fulviventris,Red-tailed Stingless Bee,Insecta,180366,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,Trigona fulviventris
311234489,2025/08/30 8:39 AM,112642,research,17.2522215075,-88.5057819807,Red Aphelandra,Aphelandra scabra,Red Aphelandra,Plantae,291092,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Aphelandra,Aphelandra scabra
311234492,2025/08/30 8:51 AM,112642,research,17.2526415983,-88.5056103193,Red-tailed Stingless Bee,Trigona fulviventris,Red-tailed Stingless Bee,Insecta,180366,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,Trigona fulviventris
311234493,2025/08/30 10:39 AM,112642,needs_id,17.2750596484,-88.4630884253,Utricularia hispida,Utricularia hispida,,Plantae,285270,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lentibulariaceae,Utricularia,Utricularia hispida
311238010,2025-08-29 16:52:00-06:00,7756005,research,17.25267,-88.5055466667,sore-mouth bush,Palicourea tomentosa,sore-mouth bush,Plantae,1145089,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Palicourea,Palicourea tomentosa
311239264,2025-08-29 16:55:21-06:00,7756005,research,17.2530033333,-88.5051333333,Xylaria flabelliformis,Xylaria flabelliformis,,Fungi,973344,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Xylaria,Xylaria flabelliformis
311239938,2025/08/30 11:03 AM,112642,needs_id,17.2748925873,-88.4622584778,false foxgloves,Agalinis,false foxgloves,Plantae,62403,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Agalinis,
311239939,2025/08/30 11:04 AM,112642,needs_id,17.2748957888,-88.4622739005,Ageratinae,Ageratinae,,Plantae,901044,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,,
311239940,2025/08/30 11:04 AM,112642,needs_id,17.2748535287,-88.4622739005,Plants,Plantae,plants,Plantae,47126,Plantae,,,,,,
311239942,2025/08/30 11:05 AM,112642,needs_id,17.2748484063,-88.4623235214,Senega longicaulis,Senega longicaulis,,Plantae,1569270,Plantae,Tracheophyta,Magnoliopsida,Fabales,Polygalaceae,Senega,Senega longicaulis
311239945,2025/08/30 11:05 AM,112642,needs_id,17.2747856565,-88.4623087692,Linogeraeus,Linogeraeus,,Insecta,251534,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Linogeraeus,
311239946,2025/08/30 11:05 AM,112642,needs_id,17.2748180485,-88.4622899937,life,Life,life,,48460,,,,,,,
311239950,2025/08/30 11:06 AM,112642,research,17.2748372577,-88.4622953582,mauve bell,Clitoria guianensis,mauve bell,Plantae,281760,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Clitoria,Clitoria guianensis
311239951,2025/08/30 11:07 AM,112642,needs_id,17.274823171,-88.4622578072,Ancyloscelis,Ancyloscelis,,Insecta,252411,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Ancyloscelis,
311239952,2025/08/30 11:07 AM,112642,needs_id,17.2748346964,-88.4622591483,Sweat and Furrow Bees,Halictinae,Sweat and Furrow bees,Insecta,134106,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,
311239955,2025/08/30 11:17 AM,112642,needs_id,17.2748180485,-88.4623020637,American Milkworts,Senega,American Milkworts,Plantae,1553544,Plantae,Tracheophyta,Magnoliopsida,Fabales,Polygalaceae,Senega,
311239956,2025/08/30 11:20 AM,112642,needs_id,17.2749051299,-88.4622873115,Chamguava gentlei,Chamguava gentlei,,Plantae,285729,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Chamguava,Chamguava gentlei
311239957,2025/08/30 11:21 AM,112642,needs_id,17.274976844,-88.462267195,Bulimulus,Bulimulus,,Mollusca,87125,Animalia,Mollusca,Gastropoda,Stylommatophora,Bulimulidae,Bulimulus,
311241817,2025-08-29 16:57:33-06:00,7756005,research,17.2533866667,-88.5047916667,Everglades palm,Acoelorraphe wrightii,Everglades palm,Plantae,155598,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Acoelorraphe,Acoelorraphe wrightii
311242800,2025-08-29 17:02:08-06:00,7756005,research,17.2536116667,-88.504295,Red Aphelandra,Aphelandra scabra,Red Aphelandra,Plantae,291092,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Aphelandra,Aphelandra scabra
311252006,2025/08/30 11:30 AM,112642,research,17.2747151134,-88.4622336804,White-Skippers,Heliopetes,White-Skippers,Insecta,59191,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Heliopetes,
311252009,2025/08/30 11:35 AM,112642,needs_id,17.2747804247,-88.4622859835,Hemiargus,Hemiargus,,Insecta,69941,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Hemiargus,
311252010,2025/08/30 12:39 PM,112642,research,17.2503890042,-88.5070450773,Litostylus diadema,Litostylus diadema,,Insecta,955905,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Litostylus,Litostylus diadema
311252011,2025/08/30 1:21 PM,112642,needs_id,17.2499413789,-88.5071414195,Chrysidini,Chrysidini,,Insecta,604855,Animalia,Arthropoda,Insecta,Hymenoptera,Chrysididae,,
311252012,2025/08/30 1:33 PM,112642,needs_id,17.2511238395,-88.5072237858,María's Encyclia,Encyclia bractescens,María's Encyclia,Plantae,283517,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Encyclia,Encyclia bractescens
311252013,2025/08/30 1:32 PM,112642,needs_id,17.2511463218,-88.5072457053,lesser yellowspike orchid,Polystachya foliosa,lesser yellowspike orchid,Plantae,130058,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Polystachya,Polystachya foliosa
311252017,2025/08/30 1:38 PM,112642,needs_id,17.2512940161,-88.5071091488,Calephelis,Calephelis,,Insecta,129364,Animalia,Arthropoda,Insecta,Lepidoptera,Riodinidae,Calephelis,
311252018,2025/08/30 1:38 PM,112642,research,17.2516679932,-88.5068474701,Band-winged Dragonlet,Erythrodiplax umbrata,Band-winged Dragonlet,Insecta,50342,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Erythrodiplax,Erythrodiplax umbrata
311252019,2025/08/30 1:39 PM,112642,research,17.2505322275,-88.5070808745,Aeneolamia contigua,Aeneolamia contigua,,Insecta,554498,Animalia,Arthropoda,Insecta,Hemiptera,Ischnorhinidae,Aeneolamia,Aeneolamia contigua
311252025,2025/08/30 2:11 PM,112642,research,17.2503808244,-88.5072003736,Hypselonotus interruptus,Hypselonotus interruptus,,Insecta,512434,Animalia,Arthropoda,Insecta,Hemiptera,Coreidae,Hypselonotus,Hypselonotus interruptus
311252026,2025/08/30 2:10 PM,112642,research,17.2504664773,-88.5070929162,Hypselonotus interruptus,Hypselonotus interruptus,,Insecta,512434,Animalia,Arthropoda,Insecta,Hemiptera,Coreidae,Hypselonotus,Hypselonotus interruptus
311252027,2025/08/30 2:09 PM,112642,research,17.2504328261,-88.5072778701,Green Lynx Spiders,Peucetia,Green Lynx Spiders,Arachnida,84120,Animalia,Arthropoda,Arachnida,Araneae,Oxyopidae,Peucetia,
311252030,2025/08/30 2:11 PM,112642,research,17.2503387843,-88.5071508789,Green Lynx Spiders,Peucetia,Green Lynx Spiders,Arachnida,84120,Animalia,Arthropoda,Arachnida,Araneae,Oxyopidae,Peucetia,
311252031,2025/08/30 2:12 PM,112642,research,17.2502491447,-88.5072052912,Bulbous Airplant,Tillandsia bulbosa,Bulbous Airplant,Plantae,116661,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,Tillandsia bulbosa
311292223,2025-08-30 10:58:01-06:00,4028970,research,17.25137,-88.493705,Cocoplum,Chrysobalanus icaco,Cocoplum,Plantae,160544,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Chrysobalanaceae,Chrysobalanus,Chrysobalanus icaco
311292360,2025-08-30 10:58:01-06:00,4028970,research,17.25137,-88.493705,Cocoplum,Chrysobalanus icaco,Cocoplum,Plantae,160544,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Chrysobalanaceae,Chrysobalanus,Chrysobalanus icaco
311292605,2025-08-30 10:54:28-06:00,4028970,needs_id,17.2517166667,-88.493675,"",Heteroptera,True Bugs,Insecta,61267,Animalia,Arthropoda,Insecta,Hemiptera,,,
311292794,2025-08-30 10:54:09-06:00,4028970,research,17.2517133333,-88.4936616667,Miconia ciliata,Miconia ciliata,,Plantae,285568,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,Miconia ciliata
311292823,2025-08-30 10:49:50-06:00,4028970,needs_id,17.2523033333,-88.4934083333,True Bugs,Heteroptera,True Bugs,Insecta,61267,Animalia,Arthropoda,Insecta,Hemiptera,,,
311292902,2025-08-30 10:45:17-06:00,4028970,research,17.2523533333,-88.4934533333,Sensitive Plant,Mimosa pudica,Sensitive Plant,Plantae,51921,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Mimosa,Mimosa pudica
311293035,2025-08-30 10:43:14-06:00,4028970,research,17.2525633333,-88.493355,Dalechampia schippii,Dalechampia schippii,,Plantae,447559,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Dalechampia,Dalechampia schippii
311293087,2025-08-30 10:29:35-06:00,4028970,research,17.2538583333,-88.4931866667,sore-mouth bush,Palicourea tomentosa,sore-mouth bush,Plantae,1145089,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Palicourea,Palicourea tomentosa
311293127,2025-08-30 10:29:35-06:00,4028970,research,17.2538583333,-88.4931866667,sore-mouth bush,Palicourea tomentosa,sore-mouth bush,Plantae,1145089,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Palicourea,Palicourea tomentosa
311293176,2025-08-30 10:28:46-06:00,4028970,research,17.2540283333,-88.49312,Miconia ciliata,Miconia ciliata,,Plantae,285568,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,Miconia ciliata
311293243,2025-08-30 10:26:52-06:00,4028970,research,17.2541833333,-88.4930883333,Thicket Hogwood,Miconia strigillosa,Thicket Hogwood,Plantae,1358872,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,Miconia strigillosa
311293314,2025-08-30 10:25:37-06:00,4028970,research,17.25425,-88.49305,Neurolaena lobata,Neurolaena lobata,,Plantae,165697,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Neurolaena,Neurolaena lobata
311293408,2025-08-30 10:25:09-06:00,4028970,needs_id,17.254325,-88.4930116667,"",Hampea trilobata,,Plantae,285491,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Hampea,Hampea trilobata
311293486,2025-08-30 10:24:29-06:00,4028970,research,17.2543633333,-88.4928966667,Thevetia ahouai,Thevetia ahouai,,Plantae,277562,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Thevetia,Thevetia ahouai
311293538,2025-08-30 10:24:04-06:00,4028970,research,17.2544033333,-88.4928966667,Passiflora urbaniana,Passiflora urbaniana,,Plantae,332789,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Passifloraceae,Passiflora,Passiflora urbaniana
311293670,2025-08-30 10:23:48-06:00,4028970,needs_id,17.2543866667,-88.49288,"",Asteraceae,"sunflowers, daisies, asters, and allies",Plantae,47604,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,,
311296988,2025-08-29 17:04:11-06:00,7756005,needs_id,17.2537466667,-88.5040283333,"",Papillaria,,Plantae,156661,Plantae,Bryophyta,Bryopsida,Hypnales,Meteoriaceae,Papillaria,
311297497,2025-08-29 17:05:27-06:00,7756005,needs_id,17.2537633333,-88.5039533333,Trametes pubescens,Trametes pubescens,,Fungi,203711,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Trametes,Trametes pubescens
311393955,2025-08-30 08:25:56-06:00,7756005,research,17.26463,-88.4580616667,bracted fanpetals,Sida ciliaris,bracted fanpetals,Plantae,168925,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Sida,Sida ciliaris
311394522,2025-08-30 08:22:25-06:00,7756005,research,17.2639633333,-88.4588,Tillandsia streptophylla,Tillandsia streptophylla,,Plantae,277283,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,Tillandsia streptophylla
312226047,2025/08/30 10:43 AM,9667854,research,17.25002,-88.50656,Giant Toad,Rhinella horribilis,Giant Toad,Amphibia,517119,Animalia,Chordata,Amphibia,Anura,Bufonidae,Rhinella,Rhinella horribilis
312227091,2025/08/30 10:47 AM,9667854,research,17.25002,-88.50656,Browns' Leopard Frog,Lithobates brownorum,Browns' Leopard Frog,Amphibia,70725,Animalia,Chordata,Amphibia,Anura,Ranidae,Lithobates,Lithobates brownorum
312227874,2025/08/30 10:53 AM,9667854,research,17.25002,-88.50656,Central American Gulf Coast Toad,Incilius valliceps,Central American Gulf Coast Toad,Amphibia,65860,Animalia,Chordata,Amphibia,Anura,Bufonidae,Incilius,Incilius valliceps
312228218,2025/08/30 10:57 AM,9667854,needs_id,17.25002,-88.50656,Abracrini,Abracrini,,Insecta,523507,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,,
312228690,2025/08/30 10:59 AM,9667854,needs_id,17.25002,-88.50656,Insects,Insecta,Insects,Insecta,47158,Animalia,Arthropoda,Insecta,,,,
312229241,2025/08/30 10:59 AM,9667854,needs_id,17.25002,-88.50656,Pothea,Pothea,,Insecta,252795,Animalia,Arthropoda,Insecta,Hemiptera,Reduviidae,Pothea,
312229767,2025/08/30 11:00 AM,9667854,needs_id,17.25002,-88.50656,True Bugs,Heteroptera,True Bugs,Insecta,61267,Animalia,Arthropoda,Insecta,Hemiptera,,,
312230087,2025/08/30 11:06 AM,9667854,needs_id,17.25002,-88.50656,Pygmy Grasshoppers,Tetrigidae,Pygmy Grasshoppers,Insecta,57658,Animalia,Arthropoda,Insecta,Orthoptera,Tetrigidae,,
312230333,2025/08/30 11:06 AM,9667854,research,17.25002,-88.50656,Aeneolamia contigua,Aeneolamia contigua,,Insecta,554498,Animalia,Arthropoda,Insecta,Hemiptera,Ischnorhinidae,Aeneolamia,Aeneolamia contigua
312232294,2025/08/30 11:09 AM,9667854,needs_id,17.25002,-88.50656,Butterflies and Moths,Tricentrogyna,,Insecta,325466,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Tricentrogyna,
312232702,2025/08/30 11:10 AM,9667854,needs_id,17.25002,-88.50656,Butterflies and Moths,Lepidoptera,Butterflies and Moths,Insecta,47157,Animalia,Arthropoda,Insecta,Lepidoptera,,,
312233016,2025/08/30 11:11 AM,9667854,research,17.25002,-88.50656,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera
312233289,2025/08/30 11:12 AM,9667854,needs_id,17.25002,-88.50656,Rhabdatomis,Rhabdatomis,,Insecta,247546,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Rhabdatomis,
312234056,2025/08/30 11:14 AM,9667854,needs_id,17.25002,-88.50656,Butterflies and Moths,Lepidoptera,Butterflies and Moths,Insecta,47157,Animalia,Arthropoda,Insecta,Lepidoptera,,,
312234575,2025/08/30 11:14 AM,9667854,research,17.25002,-88.50656,Amblyscarta ruficeps,Amblyscarta ruficeps,,Insecta,632438,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Amblyscarta,Amblyscarta ruficeps
312237925,2025/08/30 11:16 AM,9667854,needs_id,17.25002,-88.50656,Butterflies and Moths,Lepidoptera,Butterflies and Moths,Insecta,47157,Animalia,Arthropoda,Insecta,Lepidoptera,,,
312237927,2025/08/30 11:18 AM,9667854,needs_id,17.25002,-88.50656,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134,Animalia,Arthropoda,Insecta,Diptera,Culicidae,,
312237928,2025/08/30 11:17 AM,9667854,research,17.25002,-88.50656,Graminella nigripennis,Graminella nigripennis,,Insecta,974121,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Graminella,Graminella nigripennis
312237929,2025/08/30 11:17 AM,9667854,needs_id,17.25002,-88.50656,Bandwing Grasshoppers,Oedipodinae,Bandwing Grasshoppers,Insecta,129164,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,,
312239152,2025/08/30 11:18 AM,9667854,research,17.25002,-88.50656,Buenoa,Buenoa,,Insecta,173250,Animalia,Arthropoda,Insecta,Hemiptera,Notonectidae,Buenoa,
312239153,2025/08/30 11:19 AM,9667854,needs_id,17.25002,-88.50656,Ants,Formicidae,Ants,Insecta,47336,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,,
312239155,2025/08/30 11:19 AM,9667854,needs_id,17.25002,-88.50656,Orphulellini,Orphulellini,,Insecta,523310,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,,
312240189,2025/08/30 11:32 AM,9667854,needs_id,17.25002,-88.50656,Lycosinae,Lycosinae,,Arachnida,1235357,Animalia,Arthropoda,Arachnida,Araneae,Lycosidae,,
312241342,2025/08/30 11:35 AM,9667854,research,17.25002,-88.50656,Pannaria Wave,Leptostales pannaria,Pannaria Wave,Insecta,325955,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Leptostales,Leptostales pannaria
312241345,2025/08/30 11:36 AM,9667854,needs_id,17.25002,-88.50656,Pothea,Pothea,,Insecta,252795,Animalia,Arthropoda,Insecta,Hemiptera,Reduviidae,Pothea,
312241346,2025/08/30 11:36 AM,9667854,needs_id,17.25002,-88.50656,Orphulella,Orphulella,,Insecta,119622,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Orphulella,
312243350,2025/08/30 11:36 AM,9667854,research,17.25002,-88.50656,Cyclocephala melanocephala,Cyclocephala melanocephala,,Insecta,301458,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Cyclocephala,Cyclocephala melanocephala
312243353,2025/08/30 11:37 AM,9667854,needs_id,17.25002,-88.50656,Butterflies and Moths,Lepidoptera,Butterflies and Moths,Insecta,47157,Animalia,Arthropoda,Insecta,Lepidoptera,,,
312243355,2025/08/30 11:38 AM,9667854,needs_id,17.25002,-88.50656,Typical Treehoppers,Membracidae,Typical Treehoppers,Insecta,49024,Animalia,Arthropoda,Insecta,Hemiptera,Membracidae,,
312243357,2025/08/30 11:42 AM,9667854,needs_id,17.25002,-88.50656,Palyas,Palyas,,Insecta,605566,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Palyas,
312306947,2025-08-30 13:49:00-06:00,8480303,research,17.2546257844,-88.5033133396,Neoclytus cacicus,Neoclytus cacicus,,Insecta,269829,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Neoclytus,Neoclytus cacicus
312307630,2025-08-30 11:34:04-06:00,8480303,research,17.2539896744,-88.5032357015,Water Snowflake,Nymphoides indica,Water Snowflake,Plantae,165759,Plantae,Tracheophyta,Magnoliopsida,Asterales,Menyanthaceae,Nymphoides,Nymphoides indica
312308035,2025-08-30 09:00:02-06:00,8480303,needs_id,17.2543270191,-88.5030382944,"",Mimosoideae,"Acacias, Mimosas, mesquites, and allies",Plantae,373578,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,,
312308551,2025-08-30 10:37:43-06:00,8480303,needs_id,17.2546790443,-88.5028159176,pipeworts,Eriocaulon,pipeworts,Plantae,62373,Plantae,Tracheophyta,Liliopsida,Poales,Eriocaulaceae,Eriocaulon,
312309242,2025-08-30 08:50:13-06:00,8480303,research,17.2538617938,-88.5036522693,Jute Snails,Pachychilus,Jute Snails,Mollusca,149906,Animalia,Mollusca,Gastropoda,,Pachychilidae,Pachychilus,
312309847,2025-08-30 08:32:54-06:00,8480303,research,17.2543457248,-88.5029312741,Jute Snails,Pachychilus,Jute Snails,Mollusca,149906,Animalia,Mollusca,Gastropoda,,Pachychilidae,Pachychilus,
312310096,2025-08-30 08:48:52-06:00,8480303,needs_id,17.2536666447,-88.5028478067,Common Apple Snails,Pomacea,Common Apple Snails,Mollusca,84111,Animalia,Mollusca,Gastropoda,Architaenioglossa,Ampullariidae,Pomacea,
312310392,2025-08-30 07:22:50-06:00,8480303,research,17.2522674458,-88.5042411148,sore-mouth bush,Palicourea tomentosa,sore-mouth bush,Plantae,1145089,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Palicourea,Palicourea tomentosa
312310797,2025-08-30 07:10:16-06:00,8480303,research,17.2543023507,-88.5033410984,Licania hypoleuca,Licania hypoleuca,,Plantae,273929,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Chrysobalanaceae,Licania,Licania hypoleuca
312311147,2025-08-30 06:15:33-06:00,8480303,research,17.254295654,-88.5030545421,Trashline Orbweavers,Cyclosa,Trashline Orbweavers,Arachnida,127360,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Cyclosa,
312311774,2025-08-30 05:54:43-06:00,8480303,needs_id,17.2536246168,-88.5029569399,"Underwing, Tiger, Tussock, and Allied Moths",Erebidae,"Underwing, Tiger, Tussock, and Allied Moths",Insecta,121850,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,,
312312043,2025-08-29 21:23:21-06:00,8480303,research,17.2542560455,-88.5033132521,Double-spotted Owl-Butterfly,Eryphanis aesacus,Double-spotted Owl-Butterfly,Insecta,148551,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Eryphanis,Eryphanis aesacus
312312435,2025-08-29 16:56:42-06:00,8480303,needs_id,17.2536827734,-88.503402682,"",Heliotropioideae,,Plantae,795679,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,,
312312904,2025-08-29 21:52:45-06:00,8480303,needs_id,17.2542075555,-88.5033280831,Leaf Katydids,Phaneropterinae,Leaf Katydids,Insecta,48128,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,,
312477117,2025-08-30 07:48:16,5448694,needs_id,17.2506805556,-88.5071611111,,Fungi,Fungi Including Lichens,Fungi,47170,Fungi,,,,,,
312480945,2025-08-29T17:06,8482308,research,17.2538283333,-88.5039216667,Central American Gulf Coast Toad,Incilius valliceps,Central American Gulf Coast Toad,Amphibia,65860,Animalia,Chordata,Amphibia,Anura,Bufonidae,Incilius,Incilius valliceps
312481064,2025-08-29T17:16,8482308,research,17.2544833333,-88.5026966667,Calea trichotoma,Calea trichotoma,,Plantae,965514,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Calea,Calea trichotoma
312481265,2025-08-29T17:46,8482308,research,17.2543666667,-88.5028383333,cashew,Anacardium occidentale,cashew,Plantae,122988,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Anacardium,Anacardium occidentale
312481671,2025-08-29T21:55,8482308,needs_id,17.2505833333,-88.5070416667,Leaf Katydids,Phaneropterinae,Leaf Katydids,Insecta,48128,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,,
312481805,2025-08-29T21:56,8482308,research,17.2505916667,-88.50705,giant red-winged grasshopper,Tropidacris cristata,giant red-winged grasshopper,Insecta,120911,Animalia,Arthropoda,Insecta,Orthoptera,Romaleidae,Tropidacris,Tropidacris cristata
312481891,2025-08-29T21:56,8482308,needs_id,17.2505866667,-88.5070416667,Royal Moths,Ceratocampinae,Royal Moths,Insecta,125085,Animalia,Arthropoda,Insecta,Lepidoptera,Saturniidae,,
312482242,2025-08-29T22:26,8482308,research,17.2506216667,-88.5070716667,Nesoecia nigrispina,Nesoecia nigrispina,,Insecta,256690,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Nesoecia,Nesoecia nigrispina
312482580,2025-08-29T22:27,8482308,needs_id,17.2506133333,-88.5070583333,Coneheads,Copiphorini,Coneheads,Insecta,516239,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,,
312491748,2025-08-30 07:19:04,5448694,research,17.2508361111,-88.5071944444,Miconia ciliata,Miconia ciliata,,Plantae,285568,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,Miconia ciliata
312491992,2025-08-30 10:50:38,5448694,needs_id,17.2748333333,-88.4630305556,pipeworts,Eriocaulaceae,pipeworts,Plantae,62374,Plantae,Tracheophyta,Liliopsida,Poales,Eriocaulaceae,,
312492819,2025-08-30 10:54:57,5448694,needs_id,17.2750027778,-88.4629722222,plants,Plantae,plants,Plantae,47126,Plantae,,,,,,
312492832,2025/08/30 12:17 PM,9667854,research,17.25525,-88.493624,Blue-eyed Setwing,Dythemis nigra,Blue-eyed Setwing,Insecta,182601,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Dythemis,Dythemis nigra
312492834,2025/08/30 12:20 PM,9667854,needs_id,17.25515,-88.493624,Butterflies and Moths,Lepidoptera,Butterflies and Moths,Insecta,47157,Animalia,Arthropoda,Insecta,Lepidoptera,,,
312492836,2025/08/30 12:21 PM,9667854,needs_id,17.25515,-88.493624,Nursery Web Spiders,Pisauridae,Nursery Web Spiders,Arachnida,55788,Animalia,Arthropoda,Arachnida,Araneae,Pisauridae,,
312492838,2025/08/30 12:24 PM,9667854,needs_id,17.25515,-88.493624,Lady Beetles,Coccinellidae,Lady Beetles,Insecta,48486,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,,
