id,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_class_name,taxon_order_name,taxon_family_name,taxon_genus_name,taxon_species_name
237844136,,Phaneropterinae,Leaf Katydids,Insecta,48128,Animalia,Arthropoda,Hexapoda,Insecta,Orthoptera,Tettigoniidae,,
237844455,,Dolichopodidae,Long-legged Flies,Insecta,68020,Animalia,Arthropoda,Hexapoda,Insecta,Diptera,Dolichopodidae,,
237844847,,Freya,,Arachnida,250068,Animalia,Arthropoda,Chelicerata,Arachnida,Araneae,Salticidae,Freya,
237845582,,Aceratophallus,,Animalia,252391,Animalia,Arthropoda,Myriapoda,Diplopoda,Polydesmida,Rhachodesmidae,Aceratophallus,
237845949,,Aedes scapularis,,Insecta,1112122,Animalia,Arthropoda,Hexapoda,Insecta,Diptera,Culicidae,Aedes,Aedes scapularis
237848035,,Clathrus crispus,,Fungi,120175,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Phallales,Clathraceae,Clathrus,Clathrus crispus
237848122,,Calliphoridae,Blow Flies,Insecta,61860,Animalia,Arthropoda,Hexapoda,Insecta,Diptera,Calliphoridae,,
237848245,,Megascelis,,Insecta,253109,Animalia,Arthropoda,Hexapoda,Insecta,Coleoptera,Chrysomelidae,Megascelis,
237848432,fivefingers,Erythrodiplax,Dragonlets,Insecta,50343,Animalia,Arthropoda,Hexapoda,Insecta,Odonata,Libellulidae,Erythrodiplax,
237848538,Monstera acuminata,Erythrogonia laudata,,Insecta,429203,Animalia,Arthropoda,Hexapoda,Insecta,Hemiptera,Cicadellidae,Erythrogonia,Erythrogonia laudata
237848610,,Odontomachus haematodus,Haematodus-group Trap-jaw Ants,Insecta,1418851,Animalia,Arthropoda,Hexapoda,Insecta,Hymenoptera,Formicidae,Odontomachus,
237848840,,Chlosyne lacinia,Bordered Patch,Insecta,68240,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Nymphalidae,Chlosyne,Chlosyne lacinia
237851915,Paches,Thermonectus,,Insecta,126263,Animalia,Arthropoda,Hexapoda,Insecta,Coleoptera,Dytiscidae,Thermonectus,
237852241,,Leptobasis vacillans,Red-tipped Swampdamsel,Insecta,104306,Animalia,Arthropoda,Hexapoda,Insecta,Odonata,Coenagrionidae,Leptobasis,Leptobasis vacillans
237852344,Expanded Lobsterclaw,Camponotus,Carpenter Ants,Insecta,62781,Animalia,Arthropoda,Hexapoda,Insecta,Hymenoptera,Formicidae,Camponotus,
237852713,,Argia oculata,Oculate Dancer,Insecta,94561,Animalia,Arthropoda,Hexapoda,Insecta,Odonata,Coenagrionidae,Argia,Argia oculata
237852959,,Erythrodiplax umbrata,Band-winged Dragonlet,Insecta,50342,Animalia,Arthropoda,Hexapoda,Insecta,Odonata,Libellulidae,Erythrodiplax,Erythrodiplax umbrata
237853268,Crimson Patch,Erythrodiplax umbrata,Band-winged Dragonlet,Insecta,50342,Animalia,Arthropoda,Hexapoda,Insecta,Odonata,Libellulidae,Erythrodiplax,Erythrodiplax umbrata
237853410,,Eriophora edax,,Arachnida,297889,Animalia,Arthropoda,Chelicerata,Arachnida,Araneae,Araneidae,Eriophora,Eriophora edax
237853634,,Euptoieta hegesia,Mexican Fritillary,Insecta,68268,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Nymphalidae,Euptoieta,Euptoieta hegesia
237853781,,Bidens alba,White beggarticks,Plantae,1095846,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Asterales,Asteraceae,Bidens,Bidens alba
237854079,,Erythrogonia jucunda,,Insecta,476125,Animalia,Arthropoda,Hexapoda,Insecta,Hemiptera,Cicadellidae,Erythrogonia,Erythrogonia jucunda
237854339,Star of Bethlehem,Calephelis,,Insecta,129364,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Riodinidae,Calephelis,
237854486,tropical milkweed,Spodoptera,Armyworm Moths,Insecta,118931,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Noctuidae,Spodoptera,
237854654,painted spurge,Conocephalus,Lesser Meadow Katydids,Insecta,118890,Animalia,Arthropoda,Hexapoda,Insecta,Orthoptera,Tettigoniidae,Conocephalus,
237855491,Tabernaemontana alba,Ruellia nudiflora,violet ruellia,Plantae,168220,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Lamiales,Acanthaceae,Ruellia,Ruellia nudiflora
237855895,Dancers,Cymaenes tripunctus,Three-spotted Skipper,Insecta,218000,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Hesperiidae,Cymaenes,Cymaenes tripunctus
237856057,legumes,Argiope,Garden Orbweavers,Arachnida,47552,Animalia,Arthropoda,Chelicerata,Arachnida,Araneae,Araneidae,Argiope,
237856877,Tabernaemontana alba,Lycosidae,Wolf Spiders,Arachnida,47416,Animalia,Arthropoda,Chelicerata,Arachnida,Araneae,Lycosidae,,
237857127,Oleander Aphid,Dythemis nigra,Blue-eyed Setwing,Insecta,182601,Animalia,Arthropoda,Hexapoda,Insecta,Odonata,Libellulidae,Dythemis,Dythemis nigra
237857316,Red-rimmed Melania,Trigonidiidae,"Trigs, Sword-tailed Crickets, and Ground Crickets",Insecta,84812,Animalia,Arthropoda,Hexapoda,Insecta,Orthoptera,Trigonidiidae,,
237857770,Ferrugineus-group Twig Ants,Deloyala,,Insecta,132212,Animalia,Arthropoda,Hexapoda,Insecta,Coleoptera,Chrysomelidae,Deloyala,
237857942,Band-winged Dragonlet,Orphulella,,Insecta,119622,Animalia,Arthropoda,Hexapoda,Insecta,Orthoptera,Acrididae,Orphulella,
237858187,Dioscorea mexicana,Erebidae,"Underwing, Tiger, Tussock, and Allied Moths",Insecta,121850,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Erebidae,,
237858634,Ghost Anole,Anoba,,Insecta,82085,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Erebidae,Anoba,
237859356,Golden Plushback,Tillandsia,Airplants,Plantae,49571,Plantae,Tracheophyta,Angiospermae,Liliopsida,Poales,Bromeliaceae,Tillandsia,
237859717,Great Southern White,Psilocurus,,Insecta,248210,Animalia,Arthropoda,Hexapoda,Insecta,Diptera,Asilidae,Psilocurus,
237860971,scarletfruit passionflower,Coreoidea,Leaf-footed Bugs and Allies,Insecta,51776,Animalia,Arthropoda,Hexapoda,Insecta,Hemiptera,,,
237861195,Black Witch,Spodoptera,Armyworm Moths,Insecta,118931,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Noctuidae,Spodoptera,
237861303,Purple Dancer,Chlosyne theona,Theona Checkerspot,Insecta,144223,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Nymphalidae,Chlosyne,Chlosyne theona
237861411,Monk Orchid,Mormidea,,Insecta,133747,Animalia,Arthropoda,Hexapoda,Insecta,Hemiptera,Pentatomidae,Mormidea,
237861579,Bactris mexicana,Acacesia,,Arachnida,153566,Animalia,Arthropoda,Chelicerata,Arachnida,Araneae,Araneidae,Acacesia,
237861702,Cryosophila stauracantha,Chelonus,,Insecta,250276,Animalia,Arthropoda,Hexapoda,Insecta,Hymenoptera,Braconidae,Chelonus,
237861861,Dioscorea mexicana,Spodoptera,Armyworm Moths,Insecta,118931,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Noctuidae,Spodoptera,
237861996,Sabal mauritiiformis,Nymphalidae,Brush-footed Butterflies,Insecta,47922,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Nymphalidae,,
237862164,Expanded Lobsterclaw,Tarkas maculatipes,,Arachnida,746406,Animalia,Arthropoda,Chelicerata,Arachnida,Araneae,Salticidae,Tarkas,Tarkas maculatipes
237862387,Coral trees,Pleopeltis polypodioides,tropical resurrection fern,Plantae,782079,Plantae,Tracheophyta,,Polypodiopsida,Polypodiales,Polypodiaceae,Pleopeltis,Pleopeltis polypodioides
237862512,Plants,Pantala flavescens,Wandering Glider,Insecta,108344,Animalia,Arthropoda,Hexapoda,Insecta,Odonata,Libellulidae,Pantala,Pantala flavescens
237862683,Gray Cracker,Chrysotus,,Insecta,248242,Animalia,Arthropoda,Hexapoda,Insecta,Diptera,Dolichopodidae,Chrysotus,
237862976,Aztec Spur-throated Grasshopper,Habronattus,Paradise Jumping Spiders,Arachnida,61881,Animalia,Arthropoda,Chelicerata,Arachnida,Araneae,Salticidae,Habronattus,
237863334,Grass Skippers,Ascia monuste,Great Southern White,Insecta,51536,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Pieridae,Ascia,Ascia monuste
237863743,tuftroot,Anolis,Anoles,Reptilia,36362,Animalia,Chordata,Vertebrata,Reptilia,Squamata,Anolidae,Anolis,
237875735,Queen,Aphididae,Aphids,Insecta,52381,Animalia,Arthropoda,Hexapoda,Insecta,Hemiptera,Aphididae,,
237876121,Aceratophallus maya,Hemiptera,"True Bugs, Hoppers, Aphids, and allies",Insecta,47744,Animalia,Arthropoda,Hexapoda,Insecta,Hemiptera,,,
237876635,Round-backed Millipedes,Hymenoptera,"Ants, Bees, Wasps, and Sawflies",Insecta,47201,Animalia,Arthropoda,Hexapoda,Insecta,Hymenoptera,,,
237877189,Wolf Spiders and Allies,Sericochroa,,Insecta,548034,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Notodontidae,Sericochroa,
237888568,Mexican Primrose-willow,,,,,,,,,,,,
237888710,Miniature Awlsnail,Acalypha arvensis,Field Copperleaf,Plantae,157888,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Malpighiales,Euphorbiaceae,Acalypha,Acalypha arvensis
237888827,trumpet tree,Diptera,Flies,Insecta,47822,Animalia,Arthropoda,Hexapoda,Insecta,Diptera,,,
237889533,,Romalea obscura,,Insecta,1501195,Animalia,Arthropoda,Hexapoda,Insecta,Orthoptera,Romaleidae,Romalea,Romalea obscura
237889788,Cryosophila stauracantha,Euphorbia heterophylla,painted spurge,Plantae,162829,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,Euphorbia heterophylla
237889936,Central American Gulf Coast Toad,Musa,Bananas,Plantae,62911,Plantae,Tracheophyta,Angiospermae,Liliopsida,Zingiberales,Musaceae,Musa,
237890320,Hieroglyphic Moth,Momordica charantia,Bitter Melon,Plantae,61369,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Cucurbitales,Cucurbitaceae,Momordica,Momordica charantia
237890634,,Danaus gilippus,Queen,Insecta,51743,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
237890766,West Indian Elm,Erythrodiplax umbrata,Band-winged Dragonlet,Insecta,50342,Animalia,Arthropoda,Hexapoda,Insecta,Odonata,Libellulidae,Erythrodiplax,Erythrodiplax umbrata
237891886,Ficus obtusifolia,Acrostichum danaeifolium,Giant leather fern,Plantae,130818,Plantae,Tracheophyta,,Polypodiopsida,Polypodiales,Pteridaceae,Acrostichum,Acrostichum danaeifolium
237892083,,Cecropia peltata,trumpet tree,Plantae,284772,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Rosales,Urticaceae,Cecropia,Cecropia peltata
237892670,,Thalia geniculata,alligator flag,Plantae,127912,Plantae,Tracheophyta,Angiospermae,Liliopsida,Zingiberales,Marantaceae,Thalia,Thalia geniculata
237892864,,Culicidae,Mosquitoes,Insecta,52134,Animalia,Arthropoda,Hexapoda,Insecta,Diptera,Culicidae,,
237988410,Central American Gulf Coast Toad,Pilea microphylla,artillery plant,Plantae,69172,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Rosales,Urticaceae,Pilea,Pilea microphylla
237988920,Wolf Spiders and Allies,Sphagneticola trilobata,trailing daisy,Plantae,246102,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Asterales,Asteraceae,Sphagneticola,Sphagneticola trilobata
237989125,Diceroprocta heathi,Basiliscus vittatus,Brown Basilisk,Reptilia,33118,Animalia,Chordata,Vertebrata,Reptilia,Squamata,Corytophanidae,Basiliscus,Basiliscus vittatus
237989294,Miniature Awlsnail,Lycosidae,Wolf Spiders,Arachnida,47416,Animalia,Arthropoda,Chelicerata,Arachnida,Araneae,Lycosidae,,
237989500,,Incilius valliceps,Central American Gulf Coast Toad,Amphibia,65860,Animalia,Chordata,Vertebrata,Amphibia,Anura,Bufonidae,Incilius,Incilius valliceps
237989757,Conehead Termites,Heteropoda venatoria,Pantropical Huntsman Spider,Arachnida,48765,Animalia,Arthropoda,Chelicerata,Arachnida,Araneae,Sparassidae,Heteropoda,Heteropoda venatoria
237989852,Erythrogonia jucunda,Sauria,Lizards,Reptilia,85552,Animalia,Chordata,Vertebrata,Reptilia,Squamata,,,
237990170,Arrow-shaped Orbweaver,Hippobroma longiflora,Star of Bethlehem,Plantae,154827,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Asterales,Campanulaceae,Hippobroma,Hippobroma longiflora
237993056,Narrow Stingless Bee,Didelphis,Large American Opossums,Mammalia,42646,Animalia,Chordata,Vertebrata,Mammalia,Didelphimorphia,Didelphidae,Didelphis,
237993497,,Leucochrysa pavida,Lichen-carrying Green Lacewing,Insecta,308673,Animalia,Arthropoda,Hexapoda,Insecta,Neuroptera,Chrysopidae,Leucochrysa,Leucochrysa pavida
238136634,Root Beer Plant,Streptopelia decaocto,Eurasian Collared-Dove,Aves,2969,Animalia,Chordata,Vertebrata,Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia decaocto
238136635,,Columba livia domestica,Feral Pigeon,Aves,122767,Animalia,Chordata,Vertebrata,Aves,Columbiformes,Columbidae,Columba,Columba livia
238136637,whitemouth dayflower,Columbina talpacoti,Ruddy Ground Dove,Aves,3580,Animalia,Chordata,Vertebrata,Aves,Columbiformes,Columbidae,Columbina,Columbina talpacoti
238136648,,Piaya cayana,Squirrel Cuckoo,Aves,1758,Animalia,Chordata,Vertebrata,Aves,Cuculiformes,Cuculidae,Piaya,Piaya cayana
238136658,,Amazilia tzacatl,Rufous-tailed Hummingbird,Aves,5676,Animalia,Chordata,Vertebrata,Aves,Caprimulgiformes,Trochilidae,Amazilia,Amazilia tzacatl
238136659,,Butorides virescens,Green Heron,Aves,5020,Animalia,Chordata,Vertebrata,Aves,Pelecaniformes,Ardeidae,Butorides,Butorides virescens
238136660,Dysosmia,Coragyps atratus,Black Vulture,Aves,4765,Animalia,Chordata,Vertebrata,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus
238136667,Racket-tipped Rubyspot,Cathartes aura,Turkey Vulture,Aves,4756,Animalia,Chordata,Vertebrata,Aves,Cathartiformes,Cathartidae,Cathartes,Cathartes aura
238136668,,Trogon melanocephalus,Black-headed Trogon,Aves,20737,Animalia,Chordata,Vertebrata,Aves,Trogoniformes,Trogonidae,Trogon,Trogon melanocephalus
238136669,,Chloroceryle americana,Green Kingfisher,Aves,2669,Animalia,Chordata,Vertebrata,Aves,Coraciiformes,Alcedinidae,Chloroceryle,Chloroceryle americana
238136679,Attelabinae,Melanerpes aurifrons,Golden-fronted Woodpecker,Aves,18167,Animalia,Chordata,Vertebrata,Aves,Piciformes,Picidae,Melanerpes,Melanerpes aurifrons
238137378,Zebra Longwing,Paches loxus,Glorious Blue-Skipper,Insecta,199938,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Hesperiidae,Paches,Paches loxus
238298917,Star of Bethlehem,Pluteus longistriatus,Pleated Pluteus,Fungi,154756,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricales,Pluteaceae,Pluteus,Pluteus longistriatus
238299563,tropical milkweed,Earliella scabrosa,,Fungi,179185,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Polyporales,Polyporaceae,Earliella,Earliella scabrosa
238299902,Gulf Fritillary,,,,,,,,,,,,
238300381,Dancers,Kretzschmaria deusta,Brittle Cinder,Fungi,128051,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariales,Xylariaceae,Kretzschmaria,Kretzschmaria deusta
238300691,Winged and Once-winged Insects,Hymenocallis littoralis,Beach Spider Lily,Plantae,210935,Plantae,Tracheophyta,Angiospermae,Liliopsida,Asparagales,Amaryllidaceae,Hymenocallis,Hymenocallis littoralis
238301943,,Lycosidae,Wolf Spiders,Arachnida,47416,Animalia,Arthropoda,Chelicerata,Arachnida,Araneae,Lycosidae,,
238302694,,Pavonia schiedeana,,Plantae,285510,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Malvales,Malvaceae,Pavonia,Pavonia schiedeana
238303164,,Cubaris,Reclined Pill Woodlice,Animalia,248840,Animalia,Arthropoda,Crustacea,Malacostraca,Isopoda,Armadillidae,Cubaris,
238319932,,Thamnophilus doliatus,Barred Antshrike,Aves,15764,Animalia,Chordata,Vertebrata,Aves,Passeriformes,Thamnophilidae,Thamnophilus,Thamnophilus doliatus
238319933,,Eupsittula nana,Olive-throated Parakeet,Aves,367556,Animalia,Chordata,Vertebrata,Aves,Psittaciformes,Psittacidae,Eupsittula,Eupsittula nana
238319938,Wolf Spiders,Xiphorhynchus flavigaster,Ivory-billed Woodcreeper,Aves,11051,Animalia,Chordata,Vertebrata,Aves,Passeriformes,Furnariidae,Xiphorhynchus,Xiphorhynchus flavigaster
238319946,,Myiopagis viridicata,Greenish Elaenia,Aves,16892,Animalia,Chordata,Vertebrata,Aves,Passeriformes,Tyrannidae,Myiopagis,Myiopagis viridicata
238319953,Tabernaemontana alba,Contopus bogotensis,Northern Tropical Pewee,Aves,1441511,Animalia,Chordata,Vertebrata,Aves,Passeriformes,Tyrannidae,Contopus,Contopus bogotensis
238319956,Cohune Palm,Megarynchus pitangua,Boat-billed Flycatcher,Aves,16737,Animalia,Chordata,Vertebrata,Aves,Passeriformes,Tyrannidae,Megarynchus,Megarynchus pitangua
238319960,,Myiozetetes similis,Social Flycatcher,Aves,16842,Animalia,Chordata,Vertebrata,Aves,Passeriformes,Tyrannidae,Myiozetetes,Myiozetetes similis
238319964,,Legatus leucophaius,Piratic Flycatcher,Aves,17312,Animalia,Chordata,Vertebrata,Aves,Passeriformes,Tyrannidae,Legatus,Legatus leucophaius
238319967,,,,,,,,,,,,,
238319971,,Troglodytes aedon,House Wren,Aves,7562,Animalia,Chordata,Vertebrata,Aves,Passeriformes,Troglodytidae,Troglodytes,Troglodytes aedon
238319972,,Pheugopedius maculipectus,Spot-breasted Wren,Aves,144864,Animalia,Chordata,Vertebrata,Aves,Passeriformes,Troglodytidae,Pheugopedius,Pheugopedius maculipectus
238319973,,Turdus grayi,Clay-coloured Thrush,Aves,12720,Animalia,Chordata,Vertebrata,Aves,Passeriformes,Turdidae,Turdus,Turdus grayi
238319974,Aceratophallus,Euphonia hirundinacea,Yellow-throated Euphonia,Aves,9287,Animalia,Chordata,Vertebrata,Aves,Passeriformes,Fringillidae,Euphonia,Euphonia hirundinacea
238319976,,Dives dives,Melodious Blackbird,Aves,10001,Animalia,Chordata,Vertebrata,Aves,Passeriformes,Icteridae,Dives,Dives dives
238319977,,Quiscalus mexicanus,Great-tailed Grackle,Aves,9607,Animalia,Chordata,Vertebrata,Aves,Passeriformes,Icteridae,Quiscalus,Quiscalus mexicanus
238319979,Dragonlets,Thraupis abbas,Yellow-winged Tanager,Aves,10294,Animalia,Chordata,Vertebrata,Aves,Passeriformes,Thraupidae,Thraupis,Thraupis abbas
238319980,Bordered Patch,Thraupis episcopus,Blue-grey Tanager,Aves,10295,Animalia,Chordata,Vertebrata,Aves,Passeriformes,Thraupidae,Thraupis,Thraupis episcopus
238319981,Thermonectus,Volatinia jacarina,Blue-black Grassquit,Aves,10288,Animalia,Chordata,Vertebrata,Aves,Passeriformes,Thraupidae,Volatinia,Volatinia jacarina
238319983,Red-tipped Swampdamsel,Saltator grandis,Cinnamon-bellied Saltator,Aves,1286901,Animalia,Chordata,Vertebrata,Aves,Passeriformes,Thraupidae,Saltator,Saltator grandis
238321280,Band-winged Dragonlet,Cairina moschata domestica,Domestic Muscovy Duck,Aves,204094,Animalia,Chordata,Vertebrata,Aves,Anseriformes,Anatidae,Cairina,Cairina moschata
238321281,Band-winged Dragonlet,Columba livia domestica,Feral Pigeon,Aves,122767,Animalia,Chordata,Vertebrata,Aves,Columbiformes,Columbidae,Columba,Columba livia
238321282,Eriophora edax,Zenaida asiatica,White-winged Dove,Aves,3460,Animalia,Chordata,Vertebrata,Aves,Columbiformes,Columbidae,Zenaida,Zenaida asiatica
238323235,Mexican Fritillary,Melanerpes aurifrons,Golden-fronted Woodpecker,Aves,18167,Animalia,Chordata,Vertebrata,Aves,Piciformes,Picidae,Melanerpes,Melanerpes aurifrons
238323237,White beggarticks,Pitangus sulphuratus,Great Kiskadee,Aves,16956,Animalia,Chordata,Vertebrata,Aves,Passeriformes,Tyrannidae,Pitangus,Pitangus sulphuratus
238323244,Erythrogonia jucunda,Turdus grayi,Clay-coloured Thrush,Aves,12720,Animalia,Chordata,Vertebrata,Aves,Passeriformes,Turdidae,Turdus,Turdus grayi
238323246,Calephelis,Quiscalus mexicanus,Great-tailed Grackle,Aves,9607,Animalia,Chordata,Vertebrata,Aves,Passeriformes,Icteridae,Quiscalus,Quiscalus mexicanus
238323247,,Parkesia noveboracensis,Northern Waterthrush,Aves,73149,Animalia,Chordata,Vertebrata,Aves,Passeriformes,Parulidae,Parkesia,Parkesia noveboracensis
238323248,,Setophaga petechia,Yellow Warbler,Aves,145238,Animalia,Chordata,Vertebrata,Aves,Passeriformes,Parulidae,Setophaga,Setophaga petechia
238323249,violet ruellia,Saltator grandis,Cinnamon-bellied Saltator,Aves,1286901,Animalia,Chordata,Vertebrata,Aves,Passeriformes,Thraupidae,Saltator,Saltator grandis
238642052,Three-spotted Skipper,Margaritaria nobilis,,Plantae,282219,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Malpighiales,Phyllanthaceae,Margaritaria,Margaritaria nobilis
238716997,,Danaus gilippus,Queen,Insecta,51743,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
238832253,,Pavonia schiedeana,,Plantae,285510,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Malvales,Malvaceae,Pavonia,Pavonia schiedeana
238833655,,Ocimum campechianum,wild sweet basil,Plantae,83257,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Lamiales,Lamiaceae,Ocimum,Ocimum campechianum
239062733,,Phlugis,,Insecta,247373,Animalia,Arthropoda,Hexapoda,Insecta,Orthoptera,Tettigoniidae,Phlugis,
239063043,,Anthurium pentaphyllum,,Plantae,273808,Plantae,Tracheophyta,Angiospermae,Liliopsida,Alismatales,Araceae,Anthurium,Anthurium pentaphyllum
239063241,,Trametes,,Fungi,47378,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Polyporales,Polyporaceae,Trametes,
239063732,,Nasutitermes,Conehead Termites,Insecta,122702,Animalia,Arthropoda,Hexapoda,Insecta,Blattodea,Termitidae,Nasutitermes,
239063786,,Xanthosoma,,Plantae,141449,Plantae,Tracheophyta,Angiospermae,Liliopsida,Alismatales,Araceae,Xanthosoma,
239064534,,Heliotropium,Heliotropes,Plantae,48896,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Boraginales,Boraginaceae,Heliotropium,
239065284,Theona Checkerspot,Fabaceae,legumes,Plantae,47122,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Fabales,Fabaceae,,
239065595,,Pisonia aculeata,Native Bougainvillea,Plantae,166911,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Caryophyllales,Nyctaginaceae,Pisonia,Pisonia aculeata
239098976,,Ludwigia octovalvis,Mexican Primrose-willow,Plantae,164861,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Myrtales,Onagraceae,Ludwigia,Ludwigia octovalvis
239099229,,Mestra amymone,Common Mestra,Insecta,148560,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Nymphalidae,Mestra,Mestra amymone
239099264,,Hippobroma longiflora,Star of Bethlehem,Plantae,154827,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Asterales,Campanulaceae,Hippobroma,Hippobroma longiflora
239099298,,Commelina erecta,whitemouth dayflower,Plantae,53478,Plantae,Tracheophyta,Angiospermae,Liliopsida,Commelinales,Commelinaceae,Commelina,Commelina erecta
239099319,Tarkas maculatipes,Hetaerina occisa,Racket-tipped Rubyspot,Insecta,102669,Animalia,Arthropoda,Hexapoda,Insecta,Odonata,Calopterygidae,Hetaerina,Hetaerina occisa
239099369,Wandering Glider,Heliconiini,Longwings,Insecta,134173,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Nymphalidae,,
239099398,,Chlosyne theona,Theona Checkerspot,Insecta,144223,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Nymphalidae,Chlosyne,Chlosyne theona
239099429,Great Southern White,Cleome serrata,,Plantae,160706,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Brassicales,Cleomaceae,Cleome,Cleome serrata
240673120,,,,,,,,,,,,,
240673291,,Arawacus,Stripe-streaks,Insecta,86591,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Lycaenidae,Arawacus,
240673357,,Cerithioidea,Cerith Snails and Allies,Mollusca,437599,Animalia,Mollusca,,Gastropoda,,,,
240673510,,Lycosidae,Wolf Spiders,Arachnida,47416,Animalia,Arthropoda,Chelicerata,Arachnida,Araneae,Lycosidae,,
240673660,,Scopula,,Insecta,52048,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Geometridae,Scopula,
240673823,,Asclepias curassavica,tropical milkweed,Plantae,75602,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Gentianales,Apocynaceae,Asclepias,Asclepias curassavica
240673943,,Chrysophyllum,,Plantae,48878,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Ericales,Sapotaceae,Chrysophyllum,
240674071,Romalea obscura,Attina,Fungus-growing Ants,Insecta,891179,Animalia,Arthropoda,Hexapoda,Insecta,Hymenoptera,Formicidae,,
240674229,,Aves,Birds,Aves,3,Animalia,Chordata,Vertebrata,Aves,,,,
240750454,Bananas,Araneomorphae,Typical Spiders,Arachnida,120474,Animalia,Arthropoda,Chelicerata,Arachnida,Araneae,,,
240761210,Queen,Cairina moschata domestica,Domestic Muscovy Duck,Aves,204094,Animalia,Chordata,Vertebrata,Aves,Anseriformes,Anatidae,Cairina,Cairina moschata
240761213,Band-winged Dragonlet,Columba livia domestica,Feral Pigeon,Aves,122767,Animalia,Chordata,Vertebrata,Aves,Columbiformes,Columbidae,Columba,Columba livia
240761214,trumpet tree,Patagioenas,New World Pigeons,Aves,3078,Animalia,Chordata,Vertebrata,Aves,Columbiformes,Columbidae,Patagioenas,
240761218,,Columbina talpacoti,Ruddy Ground Dove,Aves,3580,Animalia,Chordata,Vertebrata,Aves,Columbiformes,Columbidae,Columbina,Columbina talpacoti
240761222,trailing daisy,Zenaida asiatica,White-winged Dove,Aves,3460,Animalia,Chordata,Vertebrata,Aves,Columbiformes,Columbidae,Zenaida,Zenaida asiatica
240761223,Brown Basilisk,Panyptila cayennensis,Lesser Swallow-tailed Swift,Aves,6805,Animalia,Chordata,Vertebrata,Aves,Caprimulgiformes,Apodidae,Panyptila,Panyptila cayennensis
240761225,Wolf Spiders,Chlorestes candida,White-bellied Emerald,Aves,1289632,Animalia,Chordata,Vertebrata,Aves,Caprimulgiformes,Trochilidae,Chlorestes,Chlorestes candida
240761227,Central American Gulf Coast Toad,Glaucidium brasilianum,Ferruginous Pygmy-Owl,Aves,19822,Animalia,Chordata,Vertebrata,Aves,Strigiformes,Strigidae,Glaucidium,Glaucidium brasilianum
